page;title;author;publisher;price;score;reviews;language;pages;edition;code;category
13;Európa tekíntete jelenvaló természeti, míveleti, és kormányi állapotjában az egész munkához Európa földképe járul magyar nyelven - 5. kötet;Dóczy József;Históriaantik Könyvesház, 2012;68.82;5;1;magyar;215;kemény kötésben;5992400001982;Könyv > Történelem > Világtörténelem > Egyéb
13;Európa tekíntete jelenvaló természeti, míveleti, és kormányi állapotjában az egész munkához Európa földképe járul magyar nyelven - 6. kötet;Dóczy József;Históriaantik Könyvesház, 2012;68.82;0;0;magyar;147;kemény kötésben;5992400001983;Könyv > Történelem > Világtörténelem > Egyéb
13;Európa tekíntete jelenvaló természeti, míveleti, és kormányi állapotjában az egész munkához Európa földképe járul magyar nyelven - 7. kötet;Dóczy József;Históriaantik Könyvesház, 2012;68.82;0;0;magyar;163;ISBN: 5992400001984;N/A;Könyv > Történelem > Világtörténelem > Egyéb
13;Európa tekíntete jelenvaló természeti, míveleti, és kormányi állapotjában az egész munkához Európa földképe járul magyar nyelven - 8. kötet;Dóczy József;Históriaantik Könyvesház, 2012;68.82;5;1;magyar;346;ISBN: 5992400001985;N/A;Könyv > Történelem > Világtörténelem > Egyéb
13;A 17. század magyar történetirodalma;Barcsa János;Históriaantik Könyvesház, 2012;68.82;5;1;magyar;85;kemény kötésben;2050000062650;Könyv > Történelem > Magyar történelem > Egyéb
13;A Drugethek és Homonna reformátiója;Réz László;Históriaantik Könyvesház, 2012;68.82;5;1;magyar;158;kemény kötésben;2050000062810;Könyv > Történelem > Művelődéstörténet > Magyar művelődéstörténet
14;Európa tekíntete jelenvaló természeti, míveleti, és kormányi állapotjában az egész munkához Európa földképe járul magyar nyelven - 6. kötet;Dóczy József;Históriaantik Könyvesház, 2012;68.82;0;0;magyar;147;kemény kötésben;5992400001983;Könyv > Történelem > Világtörténelem > Egyéb
14;Európa tekíntete jelenvaló természeti, míveleti, és kormányi állapotjában az egész munkához Európa földképe járul magyar nyelven - 7. kötet;Dóczy József;Históriaantik Könyvesház, 2012;68.82;0;0;magyar;163;ISBN: 5992400001984;N/A;Könyv > Történelem > Világtörténelem > Egyéb
14;Európa tekíntete jelenvaló természeti, míveleti, és kormányi állapotjában az egész munkához Európa földképe járul magyar nyelven - 8. kötet;Dóczy József;Históriaantik Könyvesház, 2012;68.82;0;0;magyar;346;ISBN: 5992400001985;N/A;Könyv > Történelem > Világtörténelem > Egyéb
14;A 17. század magyar történetirodalma;Barcsa János;Históriaantik Könyvesház, 2012;68.82;0;0;magyar;85;kemény kötésben;2050000062650;Könyv > Történelem > Magyar történelem > Egyéb
14;A Drugethek és Homonna reformátiója;Réz László;Históriaantik Könyvesház, 2012;68.82;5;1;magyar;158;kemény kötésben;2050000062810;Könyv > Történelem > Művelődéstörténet > Magyar művelődéstörténet
14;Leleplezések a magyar szabadságharcz és a magyar emigráczió idejéből - 1848-1861;Szedlák Mátyás;Históriaantik Könyvesház, 2012;68.82;0;0;magyar;130;kemény kötés;2050000051517;Könyv > Történelem > Magyar történelem > 1848-49
14;A hadvezér és a hadtudomány alapelvei az újabbkori hadjáratok történetével felvilágosítva - I.;Asbóth Lajos;Históriaantik Könyvesház, 2012;68.82;0;0;magyar;326;cérnafűzött, keménytáblás;2050000025815;Könyv > Történelem > Magyar történelem > 1848-49
14;A hadvezér és a hadtudomány alapelvei az újabbkori hadjáratok történetével felvilágosítva - II.;Asbóth Lajos;Históriaantik Könyvesház, 2012;68.82;5;1;magyar;349;kemény kötés;2050000051418;Könyv > Történelem > Magyar történelem > 1848-49
14;A délmagyarországi bolgárok ethnologiai magánrajza;Czirbusz Géza;Históriaantik Könyvesház, 2012;68.82;5;1;magyar;171;kemény kötésben;2050000071577;Könyv > Társadalomtudomány > Néprajz
14;A Nagy-Kőrösi ev. ref. Főgymnasium története;Ádám Gerzson;Históriaantik Könyvesház, 2012;68.82;5;1;magyar;312;kemény kötés;2050000087820;Könyv > Történelem > Magyar történelem > Egyéb
14;Adatok a pribérdi és vuchini Jankovich-család történetéhez;Csányi Ferencz;Históriaantik Könyvesház, 2012;68.82;0;0;magyar;106;ragasztott, keménytábla;5992400000603;Könyv > Történelem > Heraldika, családtörténet
14;Közönséges törvényszéki polgári magyar törvény - A törvénynek elöljáró esméretei és első könyve a személyekről - I.kötet;Szlemenics Pál;Históriaantik Könyvesház, 2012;68.82;0;0;magyar;292;kemény kötés;2050000088322;Könyv > Társadalomtudomány > Jog
14;Közönséges törvényszéki polgári magyar törvény - A jószágokról - II.kötet;Szlemenics Pál;Históriaantik Könyvesház, 2012;104.81;0;0;magyar;471;kemény kötés;2050000049927;Könyv > Társadalomtudomány > Jog
14;Közönséges törvényszéki polgári magyar törvény - A köteleztetést szülő tettekről - III. kötet;Szlemenics Pál;Históriaantik Könyvesház, 2012;83.64;0;0;magyar;347;kemény kötés;2050000088315;Könyv > Társadalomtudomány > Jog
14;Közönséges törvényszéki polgári magyar törvény - A igazság törvényes kiszolgáltatásáról - IV. kötet;Szlemenics Pál;Históriaantik Könyvesház, 2012;83.64;0;0;magyar;347;kemény kötés;2050000088308;Könyv > Társadalomtudomány > Jog
14;Isten a dolgok tükrében;Pierre-Marie Emonet;Kairosz Kiadó, 2012;26.47;0;0;magyar;170;puhatáblás, ragasztókötött;9789636625719;Könyv > Vallás > Kereszténység
14;Changeless - Változatlan - Napernyő protektorátus 2. - Keménytábla;Gail Carriger;Könyvmolyképző Kiadó Kft., 2012;31.75;5;1;magyar;388;puhatáblás, ragasztókötött;9789632455174;Könyv > Irodalom > Szórakoztató irodalom > Vámpírregények
14;Changeless - Változatlan - Napernyő protektorátus 2. - Keménytábla;Gail Carriger;Könyvmolyképző Kiadó Kft., 2012;31.75;5;1;magyar;388;puhatáblás, ragasztókötött;9789632455174;Könyv > Irodalom > Szórakoztató irodalom > Vámpírregények
14;Britannica Hungarica Nagylexikon 7.;null;null;158.80;5;1;magyar;415;ISBN: 9789630968010;N/A;Könyv > Szakkönyv > Lexikon, enciklopédia > Általános
14;Trójai faló - + A Pusztulás hadművelet (elbeszélés);Mark Russinovich;Szak Kiadó, 2012;47.65;0;0;magyar;414;füles, kartonált;9789639863286;Könyv > Irodalom > Szórakoztató irodalom > Krimi
14;A siksze;Gantner Ádám;Konkrét Könyvek, 2012;31.66;5;1;magyar;268;puhatáblás, ragasztókötött;9789630849050;Könyv > Irodalom > Szépirodalom > Próza > Magyar irodalom > Regények > Kortárs
14;A Kapu őrzője - Prófécia 2.;Michelle Zink;Ciceró Könyvstúdió Kft., 2012;31.66;0;0;magyar;348;puhatáblás, ragasztókötött;9789635397822;Könyv > Gyermek- és ifjúsági > Ifjúsági irodalom > 14 éves kor felett > Kortárs
14;A Bermudák királynője - Második Atlantisz III.;Lilian H. AgiVega;Atlantic Press Kiadó, 2012;31.66;0;0;magyar;568;puhatáblás, ragasztókötött;9786155033858;Könyv > Irodalom > Szórakoztató irodalom > Fantasy
14;Az idegenlégió - Magyar játékosok és edzők a futballvilágban;Margitay Richárd;Atlantic Press Kiadó, 2012;10.49;0;0;magyar;110;puhatáblás, ragasztókötött;9786155033919;Könyv > Hobbi, szabadidő > Sport > Labdarúgás
14;Bölcsek Ünnepe - A Szeretet Emlékkönyve - A szeretet emlékkönyve;null;Kassák Kiadó, 2012;27.43;0;0;magyar;148;cérnafűzött, keménytáblás;9789639757295;Könyv > Irodalom > Szépirodalom > Próza > Világirodalom > Antológiák
14;Zuzanna és a világmindenség;Jacek Dukaj;Typotex Kiadó, 2012;26.47;5;1;magyar;248;keménytábla, védőborító;9789632797441;Könyv > Irodalom > Szórakoztató irodalom > Sci-fi
14;Darwin a szupermarketben - Az evolúció hatása mindennapi viselkedésünkre;Mark Nelissen;Typotex Kiadó, 2012;27.53;0;0;magyar;190;puhatáblás, ragasztókötött;9789632797762;Könyv > Társadalomtudomány > Szociológia
14;Drága, elmeneteledkor…;Pethő N. Gábor;Barrus Könyvkiadó, 2012;20.97;5;1;magyar;128;füles, kartonált;9789639755130;Könyv > Irodalom > Szépirodalom > Vers > Magyar irodalom > Kortárs
14;Beavatás - Tanulmányok a zabolai Fiatal Néprajzkutatók Szemináriumának anyagából (2008–2011);Kinda István;Kriza János Néprajzi Társaság, 2011;39.86;0;0;magyar;288;puhatáblás, ragasztókötött;9789738439535;Könyv > Társadalomtudomány > Néprajz
14;Marosvásárhely a szabadságharcz alatt - A marosvásárhelyi zenélőkút mestere;ifj. Biás István;Históriaantik Könyvesház, 2012;68.82;5;1;magyar;50;cérnafűzött, keménytáblás;5992400002027;Könyv > Történelem > Magyar történelem > 1848-49
14;A magyarok őselei, hajdankori nevei és lakhelyei eredeti örmény kútfők után I. kötet;Lukácsy Kristóf;Históriaantik Könyvesház, 2012;68.82;5;1;magyar;147;kemény kötés;2050000037276;Könyv > Irodalom > Irodalomtörténet > Magyar irodalom > Tanulmányok, műelemzések > Egyéb
14;Beregmegye és a munkácsi vár 1848-49-ben;Lehoczky Tivadar;Históriaantik Könyvesház, 2012;68.82;5;1;magyar;191;cérnafűzött, keménytáblás;2050000043307;Könyv > Történelem > Magyar történelem > 1848-49
14;Görgey Arthur - A vádaskodás, szobra, reliefjei, képei;Králik Lajos;Históriaantik Könyvesház, 2012;68.82;0;0;magyar;134;kemény kötés;2050000031540;Könyv > Történelem > Életrajzok
14;Női magyar levéltstílus a 17. században - Nyelvészeti értekezés;Mikó Pál;Históriaantik Könyvesház, 2012;68.82;0;0;magyar;71;cérnafűzött, keménytáblás;5992400001754;Könyv > Társadalomtudomány > Nyelvészet
14;Magyar hadi krónika, a magyar nemzet ezeréves küzdelmeinek katonai története II. - A mohácsi vésztől a legújabb korig;Horváth Jenő;Históriaantik Könyvesház, 2012;83.64;0;0;magyar;579;kemény kötés;2050000032042;Könyv > Történelem > Magyar történelem > Egyéb
14;Magyar hadi krónika, a magyar nemzet ezeréves küzdelmeinek katonai története I. - A honfoglalástól a mohácsi vészig;Horváth Jenő;Históriaantik Könyvesház, 2012;68.82;0;0;magyar;362;kemény kötés;2050000032035;Könyv > Történelem > Magyar történelem > Egyéb
14;A magyar hajózás;Gonda Béla;Históriaantik Könyvesház, 2012;68.82;0;0;magyar;254;kemény kötés;2050000025730;Könyv > Történelem > Művelődéstörténet > Magyar művelődéstörténet
14;A Békepárt a magyar forradalomban - Válaszul Irányi Dániel röpiratára;Kovács Lajos;Históriaantik Könyvesház, 2012;68.82;5;1;magyar;130;cérnafűzött, keménytáblás;5992400001464;Könyv > Történelem > Magyar történelem > 1848-49
14;Utazás a Levantéban - A keleti kereskedelem története Magyarországon;Thallóczy Lajos;Históriaantik Könyvesház, 2012;68.82;0;0;magyar;150;kemény kötés;2050000026324;Könyv > Történelem > Magyar történelem > Egyéb
14;A Hóra-világ Erdélyben;Szilágyi Ferenc;Históriaantik Könyvesház, 2012;68.82;5;1;magyar;272;ragasztott, keménytábla;5992400001358;Könyv > Történelem > Magyar történelem > Erdély
14;Az esztergomi bazilika története és leírása - A régi vár és főszékesegyházak története, Esztergom egyéb nevezetességeinek leírásával;Győrffy Lajos;Históriaantik Könyvesház, 2012;68.82;0;0;magyar;51;cérnafűzött, keménytáblás;2050000045158;Könyv > Történelem > Helytörténet > A történelmi Magyarország
14;Pázmány, Lippay és Eszterházy levelezése I. Rákóczy Györgygyel;Beke Antal;Históriaantik Könyvesház, 2012;68.82;0;0;magyar;96;ragasztott, keménytábla;2050000055256;Könyv > Történelem > Magyar történelem > Egyéb
14;A magyarok őselei, hajdankori nevei és lakhelyei eredeti örmény kútfők után II. kötet;Lukácsy Kristóf;Históriaantik Könyvesház, 2012;68.82;5;1;magyar;254;kemény kötés;2050000037290;Könyv > Irodalom > Irodalomtörténet > Magyar irodalom > Tanulmányok, műelemzések > Egyéb
14;Oklevelek gróf Nádasdy Ferencz nádasd-ladányi levéltárából a székesfehérvári országos kiállítás alkalmából;Károly János;Históriaantik Könyvesház, 2012;68.82;5;1;magyar;82;cérnafűzött, keménytáblás;2050000025181;Könyv > Történelem > Magyar történelem > Egyéb
14;Verancsics Antal összes munkái V. - Második portai követség, 1567-1568;Verancsics Antal;Históriaantik Könyvesház, 2012;68.82;5;1;magyar;398;cérnafűzött, keménytáblás;2050000025570;Könyv > Történelem > Magyar történelem > Általános
14;A társadalom keletkezéséről;Beöthy Leo;Históriaantik Könyvesház, 2012;68.82;0;0;magyar;98;kemény kötésben;2050000088636;Könyv > Történelem > Művelődéstörténet > Magyar művelődéstörténet
14;33 rövid történet és néhány hosszabb;Sípos (S.) Gyula;T.BÁLINT LOGISZT. ÉS NYOMDAIP. BT, 2012;9.53;5;1;magyar;120;puhatáblás, ragasztókötött;9789630849692;Könyv > Irodalom > Szépirodalom > Próza > Magyar irodalom > Elbeszélések, novellák > Kortárs
14;Mesterségem címere - A természet ereje;Zelina György;Dekameron, 2012;41.29;5;1;magyar;136;puhatáblás, ragasztókötött;9789638926197;Könyv > Művészet > Iparművészet > Egyéb
14;Borgasztro - Utazási és borturisztikai könyv - gasztro ajánlatokkal, receptekkel;L. Kelemen Gábor;LKG Média Kiadó, 2012;51.88;0;0;magyar;96;keménytábla, védőborító;9786155060144;Könyv > Életmód, egészség > Gasztronómia > Borászat
14;A bankügy elmélete különös tekintettel a jegybankkérdésre és hazai viszonyainkra;Beöthy Leo;Históriaantik Könyvesház, 2012;83.64;0;0;magyar;466;kemény kötés;5992400001280;Könyv > Társadalomtudomány > Közgazdaság > Elméleti közgazdaságtan, közgazdaságtörténet
14;A gyulafehérvár-nagyenyedi Bethlen-főtanoda története;P. Szathmáry Károly;Históriaantik Könyvesház, 2012;68.82;5;1;magyar;358;cérnafűzött, keménytáblás;2050000025280;Könyv > Történelem > Művelődéstörténet > Magyar művelődéstörténet
14;A Hóra-támadás története;Teleki Domokos;Históriaantik Könyvesház, 2012;68.82;5;1;magyar;190;cérnafűzött, keménytáblás;2050000025167;Könyv > Történelem > Magyar történelem > Erdély
14;Bolha a fülbe;Georges Feydeau;Kortárs Kiadó, 2012;20.12;0;0;magyar;126;karton;9789639593558;Könyv > Irodalom > Szórakoztató irodalom > Humoros
14;A legfelsőbb hadúr és hadserege;Dombrády Lóránd;Kairosz Kiadó, 2012;33.89;5;1;magyar;334;puhatáblás, ragasztókötött;9789636625573;Könyv > Történelem > Magyar történelem > II. világháború
14;Kóbor újabb kalandjai 3.;Makk Attila;Kairosz Kiadó, 2012;29.64;0;0;magyar;298;karton;9789636625795;Könyv > Gyermek- és ifjúsági > Ifjúsági irodalom > 10-14 éveseknek > Kortárs
14;Az agresszióról és a sikerkereső emberről;Mohás Lívia;Saxum Kiadó, 2012;29.64;5;1;magyar;226;cérnafűzött, keménytáblás;9789632481999;Könyv > Társadalomtudomány > Pszichológia > Általános pszichológia
14;A nyugdíjrendszer Magyarországon Mária Teréziától a II. világháborúig;Kozári Mónika;Gondolat Kiadói Kör, 2012;47.65;0;0;magyar;366;cérnafűzött, keménytáblás;9789636934590;Könyv > Történelem > Magyar történelem > Egyéb
14;Egy a haza - Békemenet 2012;null;Méry Ratio, 2012;46.58;0;0;magyar;154;keménytábla, védőborító;9788089286584;Könyv > Irodalom > Riportkönyv, tényirodalom
14;Windows 8 fejlesztés lépésről lépésre;Farkas Bálint;Jedlik Oktatási Stúdió Bt., 2012;26.41;0;0;magyar;272;puhatáblás, ragasztókötött;9786155012198;Könyv > Szakkönyv > Informatika > Operációs rendszer
14;A zámi és ohati apátságok;Balássy Ferenc;Históriaantik Könyvesház, 2012;68.82;0;0;magyar;40;kemény kötés;5992400002473;Könyv > Történelem > Helytörténet > A történelmi Magyarország
15;Marosvásárhely a szabadságharcz alatt - A marosvásárhelyi zenélőkút mestere;ifj. Biás István;Históriaantik Könyvesház, 2012;68.82;5;1;magyar;50;cérnafűzött, keménytáblás;5992400002027;Könyv > Történelem > Magyar történelem > 1848-49
15;A magyarok őselei, hajdankori nevei és lakhelyei eredeti örmény kútfők után I. kötet;Lukácsy Kristóf;Históriaantik Könyvesház, 2012;68.82;0;0;magyar;147;kemény kötés;2050000037276;Könyv > Irodalom > Irodalomtörténet > Magyar irodalom > Tanulmányok, műelemzések > Egyéb
15;Beregmegye és a munkácsi vár 1848-49-ben;Lehoczky Tivadar;Históriaantik Könyvesház, 2012;68.82;5;1;magyar;191;cérnafűzött, keménytáblás;2050000043307;Könyv > Történelem > Magyar történelem > 1848-49
15;Görgey Arthur - A vádaskodás, szobra, reliefjei, képei;Králik Lajos;Históriaantik Könyvesház, 2012;68.82;5;1;magyar;134;kemény kötés;2050000031540;Könyv > Történelem > Életrajzok
15;Női magyar levéltstílus a 17. században - Nyelvészeti értekezés;Mikó Pál;Históriaantik Könyvesház, 2012;68.82;0;0;magyar;71;cérnafűzött, keménytáblás;5992400001754;Könyv > Társadalomtudomány > Nyelvészet
15;Magyar hadi krónika, a magyar nemzet ezeréves küzdelmeinek katonai története II. - A mohácsi vésztől a legújabb korig;Horváth Jenő;Históriaantik Könyvesház, 2012;83.64;0;0;magyar;579;kemény kötés;2050000032042;Könyv > Történelem > Magyar történelem > Egyéb
